2.6800000000000002e-08	-6.53267e-003
2.7200000000000002e-08	 1.50755e-003
2.7600000000000002e-08	-6.53267e-003
2.8000000000000003e-08	-6.53267e-003
2.84e-08	-6.53267e-003
2.88e-08	-1.45729e-002
2.92e-08	-1.45729e-002
2.96e-08	-1.45729e-002
3.0000000000000004e-08	-6.53267e-003
3.04e-08	-6.53267e-003
3.08e-08	-6.53267e-003
3.12e-08	-6.53267e-003
3.16e-08	-6.53267e-003
3.2e-08	-6.53267e-003
3.24e-08	-6.53267e-003
3.28e-08	-6.53267e-003
3.32e-08	-6.53267e-003
3.36e-08	-1.45729e-002
3.4e-08	-1.45729e-002
3.4400000000000004e-08	-1.45729e-002
3.48e-08	-6.53267e-003
3.5200000000000004e-08	-6.53267e-003
3.56e-08	-6.53267e-003
3.6e-08	-6.53267e-003
3.64e-08	-6.53267e-003
3.68e-08	-6.53267e-003
3.72e-08	-6.53267e-003
3.76e-08	-6.53267e-003
3.8e-08	-6.53267e-003
3.84e-08	-6.53267e-003
3.8800000000000003e-08	-6.53267e-003
3.92e-08	-6.53267e-003
3.9600000000000004e-08	-6.53267e-003
4e-08	-6.53267e-003
4.0400000000000004e-08	-6.53267e-003
4.08e-08	-6.53267e-003
4.12e-08	-6.53267e-003
4.16e-08	-1.45729e-002
4.2e-08	-1.45729e-002
4.24e-08	-1.45729e-002
4.28e-08	-6.53267e-003
4.32e-08	-6.53267e-003
4.36e-08	-6.53267e-003
4.4000000000000004e-08	-6.53267e-003
4.44e-08	-6.53267e-003
4.4800000000000004e-08	-6.53267e-003
4.52e-08	-6.53267e-003
4.5600000000000005e-08	-6.53267e-003
4.6e-08	-6.53267e-003
4.64e-08	-1.45729e-002
4.68e-08	-6.53267e-003
4.72e-08	-6.53267e-003
4.76e-08	-6.53267e-003
4.8e-08	-6.53267e-003
4.84e-08	-6.53267e-003
4.88e-08	-6.53267e-003
4.9200000000000004e-08	-6.53267e-003
4.96e-08	-6.53267e-003
5.0000000000000004e-08	-6.53267e-003
5.04e-08	-6.53267e-003
5.0800000000000005e-08	-6.53267e-003
5.12e-08	-6.53267e-003
5.16e-08	-6.53267e-003
5.2e-08	-6.53267e-003
5.24e-08	-6.53267e-003
5.28e-08	-6.53267e-003
5.32e-08	-6.53267e-003
5.3600000000000004e-08	-6.53267e-003
5.4e-08	-6.53267e-003
5.4400000000000004e-08	-6.53267e-003
5.48e-08	-6.53267e-003
5.5200000000000005e-08	-6.53267e-003
5.56e-08	-6.53267e-003
5.6000000000000005e-08	-6.53267e-003
5.64e-08	-6.53267e-003
5.68e-08	-6.53267e-003
5.72e-08	-6.53267e-003
5.76e-08	-6.53267e-003
5.8e-08	-6.53267e-003
5.84e-08	-6.53267e-003
5.8800000000000004e-08	-6.53267e-003
5.92e-08	-6.53267e-003
5.9600000000000004e-08	-6.53267e-003
6.000000000000001e-08	-6.53267e-003
6.04e-08	-6.53267e-003
6.08e-08	-6.53267e-003
6.12e-08	-6.53267e-003
6.16e-08	-6.53267e-003
6.2e-08	-6.53267e-003
6.24e-08	-6.53267e-003
6.28e-08	-6.53267e-003
6.32e-08	-6.53267e-003
6.36e-08	-6.53267e-003
6.4e-08	-6.53267e-003
6.440000000000001e-08	-6.53267e-003
6.48e-08	-6.53267e-003
6.52e-08	-6.53267e-003
6.56e-08	-6.53267e-003
6.600000000000001e-08	-6.53267e-003
6.64e-08	-6.53267e-003
6.68e-08	-6.53267e-003
6.72e-08	-1.45729e-002
6.76e-08	-1.45729e-002
6.8e-08	-6.53267e-003
6.84e-08	-6.53267e-003
6.880000000000001e-08	-6.53267e-003
6.92e-08	-6.53267e-003
6.96e-08	-6.53267e-003
7e-08	-6.53267e-003
7.040000000000001e-08	-6.53267e-003
7.08e-08	-6.53267e-003
7.12e-08	-6.53267e-003
7.16e-08	-6.53267e-003
7.2e-08	-6.53267e-003
7.24e-08	 1.50755e-003
7.28e-08	-6.53267e-003
7.320000000000001e-08	-6.53267e-003
7.36e-08	-6.53267e-003
7.4e-08	-6.53267e-003
7.44e-08	-6.53267e-003
7.480000000000001e-08	-6.53267e-003
7.52e-08	-6.53267e-003
7.56e-08	-6.53267e-003
7.6e-08	-6.53267e-003
7.640000000000001e-08	-6.53267e-003
7.68e-08	-6.53267e-003
7.72e-08	-6.53267e-003
7.760000000000001e-08	-6.53267e-003
7.8e-08	-6.53267e-003
7.84e-08	-1.45729e-002
7.88e-08	-1.45729e-002
7.920000000000001e-08	-1.45729e-002
7.96e-08	-6.53267e-003
8e-08	-6.53267e-003
8.04e-08	-6.53267e-003
8.080000000000001e-08	-1.45729e-002
8.12e-08	-1.45729e-002
8.16e-08	-1.45729e-002
8.2e-08	-1.45729e-002
8.24e-08	-1.45729e-002
8.28e-08	-1.45729e-002
8.32e-08	-1.45729e-002
8.360000000000001e-08	-1.45729e-002
8.4e-08	-6.53267e-003
8.44e-08	-6.53267e-003
8.48e-08	-6.53267e-003
8.520000000000001e-08	-6.53267e-003
8.56e-08	-6.53267e-003
8.6e-08	-6.53267e-003
8.64e-08	-6.53267e-003
8.680000000000001e-08	-1.45729e-002
8.72e-08	-1.45729e-002
8.76e-08	-1.45729e-002
8.800000000000001e-08	-1.45729e-002
8.84e-08	-6.53267e-003
8.88e-08	-6.53267e-003
8.92e-08	-6.53267e-003
8.960000000000001e-08	-6.53267e-003
9e-08	-6.53267e-003
9.04e-08	-6.53267e-003
9.08e-08	-6.53267e-003
9.120000000000001e-08	-6.53267e-003
9.16e-08	-6.53267e-003
9.2e-08	-6.53267e-003
9.240000000000001e-08	-6.53267e-003
9.28e-08	-6.53267e-003
9.32e-08	-6.53267e-003
9.36e-08	-6.53267e-003
9.400000000000001e-08	-6.53267e-003
9.44e-08	-6.53267e-003
9.48e-08	 1.50755e-003
9.52e-08	-6.53267e-003
9.560000000000001e-08	-6.53267e-003
9.6e-08	-6.53267e-003
9.64e-08	-6.53267e-003
9.68e-08	-6.53267e-003
9.720000000000001e-08	-1.45729e-002
9.76e-08	-1.45729e-002
9.8e-08	-6.53267e-003
9.840000000000001e-08	-6.53267e-003
9.88e-08	-6.53267e-003
9.92e-08	-6.53267e-003
9.96e-08	-6.53267e-003
1.0000000000000001e-07	-6.53267e-003
1.004e-07	-6.53267e-003
1.008e-07	-6.53267e-003
1.012e-07	-6.53267e-003
1.0160000000000001e-07	-6.53267e-003
1.02e-07	-1.45729e-002
1.024e-07	-1.45729e-002
1.0280000000000001e-07	-1.45729e-002
1.032e-07	-6.53267e-003
1.036e-07	-6.53267e-003
1.04e-07	-1.45729e-002
1.0440000000000001e-07	-1.45729e-002
1.048e-07	-1.45729e-002
1.052e-07	-6.53267e-003
1.056e-07	-6.53267e-003
1.0600000000000001e-07	-6.53267e-003
1.064e-07	-6.53267e-003
1.068e-07	-6.53267e-003
1.0720000000000001e-07	-6.53267e-003
1.076e-07	-6.53267e-003
1.08e-07	-6.53267e-003
1.084e-07	-6.53267e-003
1.0880000000000001e-07	-6.53267e-003
1.092e-07	-6.53267e-003
1.096e-07	-6.53267e-003
1.1e-07	-6.53267e-003
1.1040000000000001e-07	-6.53267e-003
1.108e-07	-6.53267e-003
1.112e-07	-6.53267e-003
1.1160000000000001e-07	-6.53267e-003
1.1200000000000001e-07	-6.53267e-003
1.124e-07	-6.53267e-003
1.128e-07	-1.45729e-002
1.1320000000000001e-07	-1.45729e-002
1.136e-07	-1.45729e-002
1.14e-07	-6.53267e-003
1.144e-07	-6.53267e-003
1.1480000000000001e-07	-6.53267e-003
1.152e-07	-6.53267e-003
1.156e-07	-6.53267e-003
1.16e-07	-6.53267e-003
1.1640000000000001e-07	-6.53267e-003
1.168e-07	-6.53267e-003
1.172e-07	-6.53267e-003
1.1760000000000001e-07	-6.53267e-003
1.18e-07	-6.53267e-003
1.184e-07	-1.45729e-002
1.188e-07	-6.53267e-003
1.1920000000000001e-07	-1.45729e-002
1.196e-07	-1.45729e-002
1.2000000000000002e-07	-6.53267e-003
1.204e-07	-6.53267e-003
1.208e-07	-6.53267e-003
1.212e-07	-6.53267e-003
1.216e-07	-6.53267e-003
1.22e-07	-6.53267e-003
1.224e-07	 1.50755e-003
1.2280000000000001e-07	 1.50755e-003
1.232e-07	 1.50755e-003
1.236e-07	-6.53267e-003
1.24e-07	-6.53267e-003
1.244e-07	-6.53267e-003
1.248e-07	-6.53267e-003
1.252e-07	-1.45729e-002
1.256e-07	-6.53267e-003
1.2600000000000002e-07	-6.53267e-003
1.264e-07	-6.53267e-003
1.268e-07	-6.53267e-003
1.272e-07	-1.45729e-002
1.276e-07	-1.45729e-002
1.28e-07	-6.53267e-003
1.284e-07	-6.53267e-003
1.2880000000000002e-07	-6.53267e-003
1.292e-07	-6.53267e-003
1.296e-07	-6.53267e-003
1.3e-07	-6.53267e-003
1.304e-07	-6.53267e-003
1.308e-07	-6.53267e-003
1.312e-07	-1.45729e-002
1.3160000000000001e-07	-1.45729e-002
1.3200000000000002e-07	-6.53267e-003
1.324e-07	-6.53267e-003
1.328e-07	-6.53267e-003
1.332e-07	-6.53267e-003
1.336e-07	-6.53267e-003
1.34e-07	-6.53267e-003
1.344e-07	-6.53267e-003
1.3480000000000002e-07	-6.53267e-003
1.352e-07	-6.53267e-003
1.356e-07	 1.50755e-003
1.36e-07	 1.50755e-003
1.364e-07	 1.50755e-003
1.368e-07	 1.50755e-003
1.372e-07	-6.53267e-003
1.3760000000000001e-07	-6.53267e-003
1.3800000000000002e-07	-6.53267e-003
1.384e-07	-6.53267e-003
1.388e-07	-6.53267e-003
1.392e-07	-6.53267e-003
1.396e-07	-6.53267e-003
1.4e-07	-6.53267e-003
1.404e-07	-6.53267e-003
1.4080000000000002e-07	-6.53267e-003
1.412e-07	-6.53267e-003
1.416e-07	-6.53267e-003
1.42e-07	-6.53267e-003
1.424e-07	-6.53267e-003
1.428e-07	-6.53267e-003
1.432e-07	-6.53267e-003
1.4360000000000002e-07	-6.53267e-003
1.44e-07	-6.53267e-003
1.444e-07	-6.53267e-003
1.448e-07	-6.53267e-003
1.452e-07	-6.53267e-003
1.456e-07	-6.53267e-003
1.46e-07	-6.53267e-003
1.4640000000000001e-07	-6.53267e-003
1.4680000000000002e-07	-1.45729e-002
1.472e-07	-1.45729e-002
1.476e-07	-6.53267e-003
1.48e-07	-6.53267e-003
1.484e-07	-6.53267e-003
1.488e-07	-6.53267e-003
1.492e-07	-6.53267e-003
1.4960000000000002e-07	-6.53267e-003
1.5e-07	-6.53267e-003
1.504e-07	-6.53267e-003
1.508e-07	-6.53267e-003
1.512e-07	-6.53267e-003
1.516e-07	-6.53267e-003
1.52e-07	-6.53267e-003
1.5240000000000001e-07	-6.53267e-003
1.5280000000000002e-07	-6.53267e-003
1.532e-07	-6.53267e-003
1.536e-07	-6.53267e-003
1.54e-07	-6.53267e-003
1.544e-07	-6.53267e-003
1.548e-07	-6.53267e-003
1.5520000000000001e-07	-6.53267e-003
1.5560000000000002e-07	-6.53267e-003
1.56e-07	-6.53267e-003
1.564e-07	-6.53267e-003
1.568e-07	-6.53267e-003
1.572e-07	-6.53267e-003
1.576e-07	-6.53267e-003
1.58e-07	-6.53267e-003
1.5840000000000002e-07	-6.53267e-003
1.588e-07	-6.53267e-003
1.592e-07	-6.53267e-003
1.596e-07	-6.53267e-003
1.6e-07	-6.53267e-003
1.604e-07	-6.53267e-003
1.608e-07	-6.53267e-003
1.6120000000000001e-07	-1.45729e-002
1.6160000000000002e-07	-6.53267e-003
1.62e-07	-6.53267e-003
1.624e-07	 1.50755e-003
1.628e-07	-6.53267e-003
1.632e-07	-6.53267e-003
1.636e-07	-6.53267e-003
1.64e-07	-1.45729e-002
1.6440000000000002e-07	-1.45729e-002
1.648e-07	-1.45729e-002
1.652e-07	-6.53267e-003
1.656e-07	-6.53267e-003
1.66e-07	-6.53267e-003
1.664e-07	-6.53267e-003
1.668e-07	-6.53267e-003
1.6720000000000001e-07	-6.53267e-003
1.6760000000000002e-07	-6.53267e-003
1.68e-07	-6.53267e-003
1.684e-07	-6.53267e-003
1.688e-07	-6.53267e-003
1.692e-07	-6.53267e-003
1.696e-07	-6.53267e-003
1.7000000000000001e-07	-6.53267e-003
1.7040000000000002e-07	-1.45729e-002
1.708e-07	-1.45729e-002
1.712e-07	-1.45729e-002
1.716e-07	-6.53267e-003
1.72e-07	-6.53267e-003
1.724e-07	-6.53267e-003
1.728e-07	-6.53267e-003
1.7320000000000002e-07	-6.53267e-003
1.7360000000000002e-07	-6.53267e-003
1.74e-07	-6.53267e-003
1.744e-07	-6.53267e-003
1.748e-07	-6.53267e-003
1.752e-07	-6.53267e-003
1.756e-07	-6.53267e-003
1.7600000000000001e-07	-6.53267e-003
1.7640000000000002e-07	-6.53267e-003
1.768e-07	-6.53267e-003
1.772e-07	-1.45729e-002
1.776e-07	-6.53267e-003
1.78e-07	-6.53267e-003
1.784e-07	-6.53267e-003
1.788e-07	-6.53267e-003
1.7920000000000002e-07	-6.53267e-003
1.796e-07	-6.53267e-003
1.8e-07	-6.53267e-003
1.804e-07	-6.53267e-003
1.808e-07	-6.53267e-003
1.812e-07	-6.53267e-003
1.816e-07	-6.53267e-003
1.8200000000000002e-07	-6.53267e-003
1.8240000000000002e-07	-6.53267e-003
1.828e-07	-1.45729e-002
1.832e-07	-1.45729e-002
1.836e-07	-1.45729e-002
1.84e-07	-6.53267e-003
1.844e-07	-6.53267e-003
1.8480000000000001e-07	-6.53267e-003
1.8520000000000002e-07	-6.53267e-003
1.856e-07	-1.45729e-002
1.86e-07	-6.53267e-003
1.864e-07	-6.53267e-003
1.868e-07	-6.53267e-003
1.872e-07	-6.53267e-003
1.876e-07	-6.53267e-003
1.8800000000000002e-07	-6.53267e-003
1.8840000000000002e-07	-1.45729e-002
1.888e-07	-1.45729e-002
1.892e-07	-1.45729e-002
1.896e-07	-6.53267e-003
1.9e-07	-6.53267e-003
1.904e-07	-6.53267e-003
1.9080000000000001e-07	-6.53267e-003
1.9120000000000002e-07	-6.53267e-003
1.916e-07	-6.53267e-003
1.92e-07	-6.53267e-003
1.924e-07	-6.53267e-003
1.928e-07	-6.53267e-003
1.932e-07	-6.53267e-003
1.936e-07	-6.53267e-003
1.9400000000000002e-07	-6.53267e-003
1.9440000000000002e-07	-6.53267e-003
1.948e-07	-6.53267e-003
1.952e-07	-6.53267e-003
1.956e-07	-6.53267e-003
1.96e-07	-6.53267e-003
1.964e-07	-6.53267e-003
1.9680000000000002e-07	-6.53267e-003
1.9720000000000002e-07	-6.53267e-003
1.976e-07	-6.53267e-003
1.98e-07	-6.53267e-003
1.984e-07	-6.53267e-003
1.988e-07	-6.53267e-003
1.992e-07	-6.53267e-003
1.9960000000000001e-07	-6.53267e-003
2.0000000000000002e-07	-6.53267e-003
2.004e-07	-6.53267e-003
2.008e-07	-6.53267e-003
2.012e-07	-6.53267e-003
2.016e-07	-6.53267e-003
2.02e-07	-6.53267e-003
2.024e-07	-6.53267e-003
2.0280000000000002e-07	-6.53267e-003
2.0320000000000002e-07	-6.53267e-003
2.036e-07	-6.53267e-003
2.04e-07	-6.53267e-003
2.044e-07	-1.45729e-002
2.048e-07	-1.45729e-002
2.052e-07	-6.53267e-003
2.0560000000000001e-07	-6.53267e-003
2.0600000000000002e-07	-6.53267e-003
2.064e-07	-1.45729e-002
2.068e-07	-1.45729e-002
2.072e-07	-6.53267e-003
2.076e-07	-6.53267e-003
2.08e-07	-6.53267e-003
2.084e-07	-6.53267e-003
2.0880000000000002e-07	-6.53267e-003
2.0920000000000002e-07	-6.53267e-003
2.096e-07	-6.53267e-003
2.1e-07	-6.53267e-003
2.104e-07	-6.53267e-003
2.108e-07	-6.53267e-003
2.112e-07	-6.53267e-003
2.1160000000000002e-07	-6.53267e-003
2.1200000000000002e-07	-1.45729e-002
2.124e-07	-6.53267e-003
2.128e-07	-6.53267e-003
2.132e-07	-6.53267e-003
2.136e-07	-6.53267e-003
2.14e-07	-6.53267e-003
2.1440000000000001e-07	-6.53267e-003
2.1480000000000002e-07	-6.53267e-003
2.152e-07	-6.53267e-003
2.156e-07	-6.53267e-003
2.16e-07	-6.53267e-003
2.164e-07	-6.53267e-003
2.168e-07	-6.53267e-003
2.172e-07	-6.53267e-003
2.1760000000000002e-07	-6.53267e-003
2.1800000000000002e-07	-6.53267e-003
2.184e-07	-6.53267e-003
2.188e-07	-6.53267e-003
2.192e-07	-6.53267e-003
2.196e-07	-6.53267e-003
2.2e-07	-6.53267e-003
2.2040000000000001e-07	-6.53267e-003
2.2080000000000002e-07	-6.53267e-003
2.212e-07	-6.53267e-003
2.216e-07	-1.45729e-002
2.22e-07	-1.45729e-002
2.224e-07	-1.45729e-002
2.228e-07	-6.53267e-003
2.2320000000000001e-07	-6.53267e-003
2.2360000000000002e-07	-6.53267e-003
2.2400000000000002e-07	-6.53267e-003
2.244e-07	-6.53267e-003
2.248e-07	-6.53267e-003
2.252e-07	-6.53267e-003
2.256e-07	-6.53267e-003
2.26e-07	-6.53267e-003
2.2640000000000002e-07	-1.45729e-002
2.2680000000000002e-07	-1.45729e-002
2.272e-07	-1.45729e-002
2.276e-07	-1.45729e-002
2.28e-07	-1.45729e-002
2.284e-07	-1.45729e-002
2.288e-07	-1.45729e-002
2.2920000000000001e-07	-1.45729e-002
2.2960000000000002e-07	-6.53267e-003
2.3000000000000002e-07	-6.53267e-003
2.304e-07	-6.53267e-003
2.308e-07	-6.53267e-003
2.312e-07	-6.53267e-003
2.316e-07	-6.53267e-003
2.32e-07	-6.53267e-003
2.3240000000000002e-07	-6.53267e-003
2.3280000000000002e-07	-6.53267e-003
2.332e-07	-6.53267e-003
2.336e-07	-6.53267e-003
2.34e-07	-6.53267e-003
2.344e-07	-6.53267e-003
2.348e-07	-6.53267e-003
2.3520000000000001e-07	-6.53267e-003
2.3560000000000002e-07	-6.53267e-003
2.36e-07	-6.53267e-003
2.364e-07	-6.53267e-003
2.368e-07	-1.45729e-002
2.372e-07	-6.53267e-003
2.376e-07	-6.53267e-003
2.3800000000000001e-07	-6.53267e-003
2.3840000000000002e-07	-6.53267e-003
2.388e-07	-6.53267e-003
2.392e-07	-6.53267e-003
2.396e-07	-6.53267e-003
2.4000000000000003e-07	-6.53267e-003
2.404e-07	-6.53267e-003
2.408e-07	-6.53267e-003
2.412e-07	-6.53267e-003
2.416e-07	-6.53267e-003
2.42e-07	-6.53267e-003
2.424e-07	-6.53267e-003
2.4280000000000003e-07	-6.53267e-003
2.432e-07	-6.53267e-003
2.436e-07	-6.53267e-003
2.44e-07	-6.53267e-003
2.444e-07	-6.53267e-003
2.448e-07	-6.53267e-003
2.452e-07	-6.53267e-003
2.4560000000000003e-07	-6.53267e-003
2.46e-07	-6.53267e-003
2.464e-07	-6.53267e-003
2.468e-07	-6.53267e-003
2.472e-07	-6.53267e-003
2.476e-07	-6.53267e-003
2.48e-07	-6.53267e-003
2.4840000000000003e-07	-6.53267e-003
2.488e-07	-6.53267e-003
2.4920000000000003e-07	-6.53267e-003
2.496e-07	-6.53267e-003
2.5e-07	-6.53267e-003
2.504e-07	-6.53267e-003
2.508e-07	-6.53267e-003
2.512e-07	 1.50755e-003
2.516e-07	 1.50755e-003
2.5200000000000003e-07	 1.50755e-003
2.524e-07	-6.53267e-003
2.528e-07	-6.53267e-003
2.532e-07	-6.53267e-003
2.536e-07	-6.53267e-003
2.54e-07	-6.53267e-003
2.544e-07	-6.53267e-003
2.5480000000000003e-07	-6.53267e-003
2.552e-07	-6.53267e-003
2.556e-07	-6.53267e-003
2.56e-07	-6.53267e-003
2.564e-07	-6.53267e-003
2.568e-07	-6.53267e-003
2.572e-07	-6.53267e-003
2.5760000000000003e-07	-6.53267e-003
2.58e-07	-6.53267e-003
2.584e-07	-6.53267e-003
2.588e-07	-6.53267e-003
2.592e-07	-6.53267e-003
2.596e-07	-6.53267e-003
2.6e-07	-6.53267e-003
2.6040000000000003e-07	-6.53267e-003
2.608e-07	-6.53267e-003
2.612e-07	-6.53267e-003
2.616e-07	-6.53267e-003
2.62e-07	-6.53267e-003
2.624e-07	-6.53267e-003
2.628e-07	-6.53267e-003
2.6320000000000003e-07	-6.53267e-003
2.636e-07	-6.53267e-003
2.6400000000000003e-07	-6.53267e-003
2.644e-07	-1.45729e-002
2.648e-07	-1.45729e-002
2.652e-07	-6.53267e-003
2.656e-07	-1.45729e-002
2.66e-07	-1.45729e-002
2.664e-07	-6.53267e-003
2.6680000000000003e-07	-6.53267e-003
2.672e-07	-6.53267e-003
2.676e-07	-6.53267e-003
2.68e-07	-6.53267e-003
2.684e-07	-6.53267e-003
2.688e-07	-6.53267e-003
2.692e-07	-6.53267e-003
2.6960000000000003e-07	-6.53267e-003
2.7e-07	-6.53267e-003
2.704e-07	-6.53267e-003
2.708e-07	-1.45729e-002
2.712e-07	-1.45729e-002
2.716e-07	-6.53267e-003
2.72e-07	-6.53267e-003
2.7240000000000003e-07	-6.53267e-003
2.728e-07	-6.53267e-003
2.732e-07	-6.53267e-003
2.736e-07	-6.53267e-003
2.74e-07	-6.53267e-003
2.744e-07	-6.53267e-003
2.748e-07	-6.53267e-003
2.7520000000000003e-07	-6.53267e-003
2.756e-07	-6.53267e-003
2.7600000000000004e-07	-6.53267e-003
2.764e-07	-6.53267e-003
2.768e-07	-6.53267e-003
2.772e-07	-6.53267e-003
2.776e-07	 1.50755e-003
2.7800000000000003e-07	-6.53267e-003
2.784e-07	-6.53267e-003
2.7880000000000003e-07	-6.53267e-003
2.792e-07	-6.53267e-003
2.796e-07	-6.53267e-003
2.8e-07	-6.53267e-003
2.804e-07	-6.53267e-003
2.808e-07	-6.53267e-003
2.812e-07	-6.53267e-003
2.8160000000000003e-07	-6.53267e-003
2.82e-07	-6.53267e-003
2.824e-07	-6.53267e-003
2.828e-07	-6.53267e-003
2.832e-07	-6.53267e-003
2.836e-07	-6.53267e-003
2.84e-07	-6.53267e-003
2.8440000000000003e-07	-6.53267e-003
2.848e-07	-6.53267e-003
2.852e-07	-6.53267e-003
2.856e-07	-6.53267e-003
2.86e-07	-6.53267e-003
2.864e-07	-6.53267e-003
2.868e-07	-6.53267e-003
2.8720000000000003e-07	-6.53267e-003
2.876e-07	-6.53267e-003
2.88e-07	-6.53267e-003
2.884e-07	-6.53267e-003
2.888e-07	-6.53267e-003
2.892e-07	-6.53267e-003
2.896e-07	-6.53267e-003
2.9000000000000003e-07	-6.53267e-003
2.904e-07	-6.53267e-003
2.9080000000000004e-07	-6.53267e-003
2.912e-07	-6.53267e-003
2.916e-07	-6.53267e-003
2.92e-07	-6.53267e-003
2.924e-07	-1.45729e-002
2.9280000000000003e-07	-6.53267e-003
2.932e-07	-6.53267e-003
2.9360000000000003e-07	-6.53267e-003
2.94e-07	-6.53267e-003
2.944e-07	-6.53267e-003
2.948e-07	-6.53267e-003
2.952e-07	-6.53267e-003
2.956e-07	-1.45729e-002
2.96e-07	-1.45729e-002
2.9640000000000003e-07	-6.53267e-003
2.968e-07	-6.53267e-003
2.972e-07	-6.53267e-003
2.976e-07	-1.45729e-002
2.98e-07	-1.45729e-002
2.984e-07	-1.45729e-002
2.988e-07	-1.45729e-002
2.9920000000000003e-07	-1.45729e-002
2.996e-07	-6.53267e-003
3e-07	-6.53267e-003
3.004e-07	-6.53267e-003
3.008e-07	-6.53267e-003
3.012e-07	-6.53267e-003
3.016e-07	-6.53267e-003
3.0200000000000003e-07	-6.53267e-003
3.024e-07	-6.53267e-003
3.028e-07	-6.53267e-003
3.032e-07	-6.53267e-003
3.036e-07	-6.53267e-003
3.04e-07	-6.53267e-003
3.044e-07	-6.53267e-003
3.0480000000000003e-07	-6.53267e-003
3.052e-07	-6.53267e-003
3.0560000000000004e-07	-6.53267e-003
3.06e-07	-6.53267e-003
3.064e-07	-6.53267e-003
3.068e-07	-6.53267e-003
3.072e-07	-6.53267e-003
3.0760000000000003e-07	-6.53267e-003
3.08e-07	-6.53267e-003
3.0840000000000004e-07	-1.45729e-002
3.088e-07	-1.45729e-002
3.092e-07	-1.45729e-002
3.096e-07	-1.45729e-002
3.1e-07	-6.53267e-003
3.1040000000000003e-07	-6.53267e-003
3.108e-07	-6.53267e-003
3.1120000000000003e-07	-6.53267e-003
3.116e-07	-6.53267e-003
3.12e-07	-6.53267e-003
3.124e-07	-6.53267e-003
3.128e-07	-6.53267e-003
3.132e-07	-6.53267e-003
3.136e-07	-6.53267e-003
3.1400000000000003e-07	-6.53267e-003
3.144e-07	-6.53267e-003
3.148e-07	-6.53267e-003
3.152e-07	-6.53267e-003
3.156e-07	-6.53267e-003
3.16e-07	-1.45729e-002
3.164e-07	-6.53267e-003
3.1680000000000003e-07	-6.53267e-003
3.172e-07	-6.53267e-003
3.176e-07	-6.53267e-003
3.18e-07	-6.53267e-003
3.184e-07	-6.53267e-003
3.188e-07	-6.53267e-003
3.192e-07	-6.53267e-003
3.1960000000000003e-07	-6.53267e-003
3.2e-07	-1.45729e-002
3.2040000000000004e-07	-1.45729e-002
3.208e-07	-6.53267e-003
3.212e-07	-6.53267e-003
3.216e-07	-6.53267e-003
3.22e-07	-6.53267e-003
3.2240000000000003e-07	-6.53267e-003
3.228e-07	-6.53267e-003
3.2320000000000004e-07	-6.53267e-003
3.236e-07	-6.53267e-003
3.24e-07	-6.53267e-003
3.244e-07	-6.53267e-003
3.248e-07	-6.53267e-003
3.2520000000000003e-07	-6.53267e-003
3.256e-07	-6.53267e-003
3.2600000000000003e-07	-1.45729e-002
3.264e-07	-1.45729e-002
3.268e-07	-1.45729e-002
3.272e-07	-6.53267e-003
3.276e-07	-6.53267e-003
